,idx,age,Red_cf,Green_cf,Blue_cf,Red_origin,Green_origin,Blue_origin
1642,40,42.0,137.67477416992188,34.630943298339844,18.040555953979492,138.539306640625,35.6199836730957,17.794891357421875
1643,40,43.0,137.70997619628906,34.665977478027344,18.028303146362305,138.539306640625,35.6199836730957,17.794891357421875
1644,40,44.0,137.73509216308594,34.68288803100586,18.012598037719727,138.539306640625,35.6199836730957,17.794891357421875
1645,40,45.0,137.7905731201172,34.72232437133789,17.991975784301758,138.539306640625,35.6199836730957,17.794891357421875
1646,40,46.0,137.8347625732422,34.76296615600586,17.979808807373047,138.539306640625,35.6199836730957,17.794891357421875
1647,40,47.0,137.888427734375,34.83881378173828,17.961341857910156,138.539306640625,35.6199836730957,17.794891357421875
1648,40,48.0,137.94107055664062,34.96367263793945,17.934764862060547,138.539306640625,35.6199836730957,17.794891357421875
1649,40,49.0,138.00819396972656,35.15057373046875,17.91975212097168,138.539306640625,35.6199836730957,17.794891357421875
1650,40,50.0,138.06385803222656,35.263179779052734,17.899301528930664,138.539306640625,35.6199836730957,17.794891357421875
1651,40,51.0,138.12347412109375,35.404693603515625,17.8663387298584,138.539306640625,35.6199836730957,17.794891357421875
1652,40,52.0,138.19139099121094,35.48899841308594,17.848390579223633,138.539306640625,35.6199836730957,17.794891357421875
1653,40,53.0,138.25662231445312,35.53982162475586,17.80628204345703,138.539306640625,35.6199836730957,17.794891357421875
1654,40,54.0,138.3177947998047,35.563812255859375,17.797653198242188,138.539306640625,35.6199836730957,17.794891357421875
1655,40,55.0,138.37924194335938,35.5796012878418,17.79532241821289,138.539306640625,35.6199836730957,17.794891357421875
1656,40,56.0,138.39321899414062,35.58563995361328,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1657,40,57.0,138.44248962402344,35.59306335449219,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1658,40,58.0,138.49029541015625,35.601173400878906,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1659,40,59.0,138.52178955078125,35.606868743896484,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1660,40,60.0,138.539306640625,35.61394500732422,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
1661,40,61.0,138.539306640625,35.618431091308594,17.794891357421875,138.539306640625,35.6199836730957,17.794891357421875
